trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_steps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr,config/q_lr,config/policy_lr_end,config/q_lr_end,config/alpha,config/eta,config/beta,config/use_linear_schedule,config/saddle_point_optimization,config/use_kl_loss,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/__trial_index__
31f8c1a6,10.0,1713281137,,True,195,2024-04-16_17-25-37,0.6173949241638184,121.92613124847412,12615,Nicolass-Air.technicolor.net,127.0.0.1,121.92613124847412,195,"124_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.01,0.0005,5e-06,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
b4ce4e83,9.0,1713281142,,True,195,2024-04-16_17-25-42,0.5102598667144775,113.62387180328369,12644,Nicolass-Air.technicolor.net,127.0.0.1,113.62387180328369,195,"125_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.01,0.0005,5e-06,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
e95e3ff7,9.0,1713281234,,True,195,2024-04-16_17-27-14,0.5331430435180664,119.49465799331665,12772,Nicolass-Air.technicolor.net,127.0.0.1,119.49465799331665,195,"126_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
b8b27382,76.0,1713281482,,True,195,2024-04-16_17-31-22,2.0410208702087402,356.23443627357483,12794,Nicolass-Air.technicolor.net,127.0.0.1,356.23443627357483,195,"127_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.01,0.0005,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
8ce529bb,9.5,1713281250,,True,195,2024-04-16_17-27-30,0.5608890056610107,112.2476134300232,12801,Nicolass-Air.technicolor.net,127.0.0.1,112.2476134300232,195,"128_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.01,0.0005,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
3b46fc57,9.25,1713281267,,True,195,2024-04-16_17-27-47,0.5916731357574463,116.95530414581299,12812,Nicolass-Air.technicolor.net,127.0.0.1,116.95530414581299,195,"129_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.01,0.0005,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
cd004c2c,9.0,1713281291,,True,195,2024-04-16_17-28-11,0.6261308193206787,129.11860346794128,12834,Nicolass-Air.technicolor.net,127.0.0.1,129.11860346794128,195,"130_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.01,0.0005,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
0803ab08,108.33333587646484,1713281680,,True,190,2024-04-16_17-34-40,3.352602005004883,504.89735889434814,12843,Nicolass-Air.technicolor.net,127.0.0.1,504.89735889434814,190,"131_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.01,0.0005,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
7ab220b9,13.5,1713281378,,True,195,2024-04-16_17-29-38,0.6646060943603516,174.4330666065216,12885,Nicolass-Air.technicolor.net,127.0.0.1,174.4330666065216,195,"132_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.0005,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
8716b1b5,27.0,1713281550,,True,195,2024-04-16_17-32-30,1.3566982746124268,300.71060132980347,12950,Nicolass-Air.technicolor.net,127.0.0.1,300.71060132980347,195,"133_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=4,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.0005,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,4,0
cacb3753,9.5,1713281412,,True,195,2024-04-16_17-30-12,0.7961061000823975,145.93540382385254,12960,Nicolass-Air.technicolor.net,127.0.0.1,145.93540382385254,195,"134_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=4,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.0005,0.0025,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,4,0
0e1aee30,9.5,1713281422,,True,195,2024-04-16_17-30-22,1.0210771560668945,141.23624110221863,12987,Nicolass-Air.technicolor.net,127.0.0.1,141.23624110221863,195,"135_trial_index=0,alpha=10,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=4,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.0005,0.0025,0.0005,5e-06,10,,5e-06,False,True,False,Tanh,3,256,Tanh,64,4,0
ebfe2cdb,18.25,1713281470,,True,195,2024-04-16_17-31-10,1.045116901397705,174.90859293937683,12998,Nicolass-Air.technicolor.net,127.0.0.1,174.90859293937683,195,"136_trial_index=0,alpha=10,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=4,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,4,1,0.99,0.0005,0.0025,0.0005,5e-06,10,,5e-06,False,True,False,Tanh,3,256,Tanh,64,4,0
f0ce8b75,9.25,1713281384,,True,195,2024-04-16_17-29-44,0.36090517044067383,74.76108312606812,13020,Nicolass-Air.technicolor.net,127.0.0.1,74.76108312606812,195,"137_trial_index=0,alpha=10,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=4,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,4,1,0.99,0.0005,0.0025,0.0005,5e-06,10,,5e-06,False,True,False,Tanh,3,256,Tanh,64,4,0
44982e48,9.25,1713281474,,True,195,2024-04-16_17-31-14,0.3993041515350342,80.7147696018219,13093,Nicolass-Air.technicolor.net,127.0.0.1,80.7147696018219,195,"138_trial_index=0,alpha=10,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0001,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=4,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,4,1,0.99,0.0005,0.0025,0.0001,5e-06,10,,5e-06,False,True,False,Tanh,3,256,Tanh,64,4,0
45a3399f,30.75,1713281605,,True,97,2024-04-16_17-33-25,2.0336380004882812,197.725572347641,13101,Nicolass-Air.technicolor.net,127.0.0.1,197.725572347641,97,"139_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
18041879,12.25,1713281559,,True,97,2024-04-16_17-32-39,0.9260673522949219,130.5050048828125,13131,Nicolass-Air.technicolor.net,127.0.0.1,130.5050048828125,97,"140_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
59a55261,15.375,1713281561,,True,97,2024-04-16_17-32-41,1.2464728355407715,116.587810754776,13145,Nicolass-Air.technicolor.net,127.0.0.1,116.587810754776,97,"141_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
938aff10,55.14285659790039,1713281879,,True,97,2024-04-16_17-37-59,3.5309298038482666,393.41245913505554,13196,Nicolass-Air.technicolor.net,127.0.0.1,393.41245913505554,97,"142_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0001,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
e9d79540,50.375,1713282143,,True,97,2024-04-16_17-42-23,6.994491815567017,640.4630455970764,13211,Nicolass-Air.technicolor.net,127.0.0.1,640.4630455970764,97,"143_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=150,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,150,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
6913119b,25.875,1713281967,,True,97,2024-04-16_17-39-27,3.976871967315674,449.17544078826904,13249,Nicolass-Air.technicolor.net,127.0.0.1,449.17544078826904,97,"144_trial_index=0,alpha=8,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=150,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,150,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,8,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
872b029f,9.125,1713281826,,True,97,2024-04-16_17-37-06,2.0085060596466064,260.1267592906952,13295,Nicolass-Air.technicolor.net,127.0.0.1,260.1267592906952,97,"145_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=150,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,150,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
ac87b6ce,24.75,1713282013,,True,97,2024-04-16_17-40-13,4.525984048843384,433.4019193649292,13319,Nicolass-Air.technicolor.net,127.0.0.1,433.4019193649292,97,"146_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=150,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,150,50,8,1,0.99,0.01,0.0025,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,256,2,0
