trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/eta,config/total_timesteps,config/num_envs,config/tau,config/gamma,config/num_steps,config/num_minibatches,config/alpha,config/update_epochs,config/target_network_frequency,config/beta,config/policy_lr_start,config/q_lr_start,config/use_kl_loss,config/target_network,config/anneal_lr,config/q_histogram,config/saddle_point_optimization,config/parametrized_sampler,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/q_optimizer,config/actor_optimizer,config/eps,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
1480065f,-111.0,1713827470,,True,7,2024-04-23_01-11-10,0.3340878486633301,104.13024187088013,86332,Nicolass-iMac.technicolor.net,127.0.0.1,104.13024187088013,7,"69_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0800,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0019,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,4,100,2,0.00016449766289689292,0.07995087814483351,0.0018678612639566978,False,False,True,False,True,False,Tanh,2,512,ReLU,128,4,SGD,Adam,0.0001,0,0,0,0
e76e04f6,-111.0,1713827514,,True,7,2024-04-23_01-11-54,15.308182954788208,114.73238706588745,86353,Nicolass-iMac.technicolor.net,127.0.0.1,114.73238706588745,7,"70_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0800,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0019,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,4,100,2,0.00016449766289689292,0.07995087814483351,0.0018678612639566978,False,False,True,False,True,False,Tanh,2,512,ReLU,128,4,SGD,Adam,0.0001,0,0,0,1
c353088b,333.75,1713827728,,True,24,2024-04-23_01-15-28,19.034488916397095,253.1143443584442,86407,Nicolass-iMac.technicolor.net,127.0.0.1,253.1143443584442,24,"71_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0073,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0012,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,100,2,0.00011242103503508879,0.007334670282534025,0.0011568647837012177,False,False,False,False,True,False,ReLU,2,128,Tanh,64,2,SGD,Adam,0.0001,0,0,0,0
15bb847d,12.397515296936035,1713827718,,True,25,2024-04-23_01-15-18,8.895945310592651,223.17526125907898,86423,Nicolass-iMac.technicolor.net,127.0.0.1,223.17526125907898,25,"72_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0073,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0012,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,100,2,0.00011242103503508879,0.007334670282534025,0.0011568647837012177,False,False,False,False,True,False,ReLU,2,128,Tanh,64,2,SGD,Adam,0.0001,0,0,0,1
1cf943f9,31.184616088867188,1713827607,,True,25,2024-04-23_01-13-27,3.8193199634552,93.51564836502075,86433,Nicolass-iMac.technicolor.net,127.0.0.1,93.51564836502075,25,"73_trial_index=0,actor_optimizer=Adam,alpha=2,anneal_lr=False,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0014,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,2,10,2,0.00010595848753615532,0.002256663185471333,0.0013995834572378646,False,False,False,False,True,False,Tanh,2,512,ReLU,128,4,SGD,Adam,1e-08,0,0,0,0
a647583a,17.909910202026367,1713827611,,True,25,2024-04-23_01-13-31,3.6822011470794678,93.7484917640686,86437,Nicolass-iMac.technicolor.net,127.0.0.1,93.7484917640686,25,"74_trial_index=1,actor_optimizer=Adam,alpha=2,anneal_lr=False,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0014,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,2,10,2,0.00010595848753615532,0.002256663185471333,0.0013995834572378646,False,False,False,False,True,False,Tanh,2,512,ReLU,128,4,SGD,Adam,1e-08,0,0,0,1
a24fcf6e,24.80246925354004,1713827568,,True,25,2024-04-23_01-12-48,1.8306398391723633,44.79274797439575,86449,Nicolass-iMac.technicolor.net,127.0.0.1,44.79274797439575,25,"75_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0036,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,10,2,0.00011164680931739172,0.0036374755379470266,0.0010234752570776014,False,False,False,False,True,False,ReLU,4,128,Tanh,128,2,SGD,Adam,1e-08,0,0,0,0
9a27872f,10.13131332397461,1713827580,,True,25,2024-04-23_01-13-00,1.8257946968078613,45.98580598831177,86457,Nicolass-iMac.technicolor.net,127.0.0.1,45.98580598831177,25,"76_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0036,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,10,2,0.00011164680931739172,0.0036374755379470266,0.0010234752570776014,False,False,False,False,True,False,ReLU,4,128,Tanh,128,2,SGD,Adam,1e-08,0,0,0,1
6d892e5e,48.4523811340332,1713827784,,True,25,2024-04-23_01-16-24,8.674093961715698,206.73857975006104,86492,Nicolass-iMac.technicolor.net,127.0.0.1,206.73857975006104,25,"77_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0015,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,50,12,0.00010048389221039837,0.002318207958564144,0.0014921427500205055,False,False,True,False,True,False,Tanh,4,128,Tanh,64,2,SGD,Adam,1e-08,0,0,0,0
d30741ed,500.0,1713827774,,True,21,2024-04-23_01-16-14,15.5397367477417,186.87481045722961,86498,Nicolass-iMac.technicolor.net,127.0.0.1,186.87481045722961,21,"78_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0015,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,50,12,0.00010048389221039837,0.002318207958564144,0.0014921427500205055,False,False,True,False,True,False,Tanh,4,128,Tanh,64,2,SGD,Adam,1e-08,0,0,0,1
246f375c,9.50943374633789,1713827729,,True,97,2024-04-23_01-15-29,1.356929063796997,110.23997783660889,86512,Nicolass-iMac.technicolor.net,127.0.0.1,110.23997783660889,97,"79_trial_index=0,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0030,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0019,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,2,10,2,0.00012574248914766766,0.0030044430396884317,0.0018501115670592246,False,False,True,False,True,False,Tanh,4,128,ReLU,64,4,SGD,Adam,1e-08,0,0,0,0
5175b980,9.44444465637207,1713827733,,True,97,2024-04-23_01-15-33,1.2809088230133057,112.32761406898499,86516,Nicolass-iMac.technicolor.net,127.0.0.1,112.32761406898499,97,"80_trial_index=1,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0030,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0019,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,2,10,2,0.00012574248914766766,0.0030044430396884317,0.0018501115670592246,False,False,True,False,True,False,Tanh,4,128,ReLU,64,4,SGD,Adam,1e-08,0,0,0,1
e4243e52,24.280487060546875,1713827821,,True,25,2024-04-23_01-17-01,4.666316986083984,91.37736916542053,86589,Nicolass-iMac.technicolor.net,127.0.0.1,91.37736916542053,25,"81_trial_index=0,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0003,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0008,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0005,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,2,50,12,0.0003105484533769266,0.0008058258588199723,0.0005373987252822439,False,False,True,False,True,False,ReLU,4,128,ReLU,64,2,SGD,Adam,0.0001,0,0,0,0
d96e7bb2,31.545454025268555,1713827825,,True,25,2024-04-23_01-17-05,4.609456777572632,92.32531142234802,86592,Nicolass-iMac.technicolor.net,127.0.0.1,92.32531142234802,25,"82_trial_index=1,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0003,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0008,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0005,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,2,50,12,0.0003105484533769266,0.0008058258588199723,0.0005373987252822439,False,False,True,False,True,False,ReLU,4,128,ReLU,64,2,SGD,Adam,0.0001,0,0,0,1
ac8a755f,-111.0,1713827912,,True,24,2024-04-23_01-18-32,0.809222936630249,176.41272449493408,86593,Nicolass-iMac.technicolor.net,127.0.0.1,176.41272449493408,24,"83_trial_index=0,actor_optimizer=Adam,alpha=2,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0005,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0027,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,2,100,2,0.00023912833216199148,0.0005363411081553088,0.002746804473842817,False,False,False,False,True,False,Tanh,2,128,ReLU,128,2,SGD,Adam,1e-08,0,0,0,0
289341fe,-111.0,1713827927,,True,25,2024-04-23_01-18-47,5.827406167984009,188.5927700996399,86597,Nicolass-iMac.technicolor.net,127.0.0.1,188.5927700996399,25,"84_trial_index=1,actor_optimizer=Adam,alpha=2,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0005,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0027,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,2,100,2,0.00023912833216199148,0.0005363411081553088,0.002746804473842817,False,False,False,False,True,False,Tanh,2,128,ReLU,128,2,SGD,Adam,1e-08,0,0,0,1
69d222a8,16.040651321411133,1713828172,,True,25,2024-04-23_01-22-52,14.191220045089722,386.07634472846985,86647,Nicolass-iMac.technicolor.net,127.0.0.1,386.07634472846985,25,"85_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0005,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0006,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,100,12,0.0002353934511227827,0.0005424722511408837,0.0005824371128236317,False,False,True,False,True,False,Tanh,2,128,ReLU,64,4,SGD,Adam,0.0001,0,0,0,0
deded0c6,25.443037033081055,1713828165,,True,25,2024-04-23_01-22-45,13.520238876342773,368.30750584602356,86672,Nicolass-iMac.technicolor.net,127.0.0.1,368.30750584602356,25,"86_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0005,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0006,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,100,12,0.0002353934511227827,0.0005424722511408837,0.0005824371128236317,False,False,True,False,True,False,Tanh,2,128,ReLU,64,4,SGD,Adam,0.0001,0,0,0,1
f9763f61,21.01030921936035,1713827900,,True,25,2024-04-23_01-18-20,2.8093960285186768,70.6752724647522,86697,Nicolass-iMac.technicolor.net,127.0.0.1,70.6752724647522,25,"87_trial_index=0,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,2,50,12,0.00016633277715289148,0.000281340173795319,0.002477717391972321,False,False,True,False,True,False,ReLU,2,128,ReLU,128,4,SGD,Adam,1e-08,0,0,0,0
