trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/num_steps,config/anneal_lr,config/gamma,config/num_minibatches,config/policy_lr_start,config/q_lr_start,config/alpha,config/eta,config/update_epochs,config/saddle_point_optimization,config/use_kl_loss,config/q_histogram,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/q_optimizer,config/actor_optimizer,config/eps,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
af3c7d92,10.113961219787598,1713745777,,True,55,2024-04-22_02-29-37,5.326035976409912,131.66923809051514,3854,Nicolass-Air.technicolor.net,127.0.0.1,131.66923809051514,55,"372_trial_index=1,actor_optimizer=RMSprop,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,16,0.00025,0.001,8,,10,False,True,False,ReLU,2,256,ReLU,64,2,RMSprop,RMSprop,1e-06,0,0,0,1
d9c77f76,-151.01622009277344,1713745926,,True,73,2024-04-22_02-32-06,2.8647208213806152,188.3523817062378,3997,Nicolass-Air.technicolor.net,127.0.0.1,188.3523817062378,73,"373_trial_index=0,actor_optimizer=RMSprop,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,16,0.00025,0.001,12,,10,False,False,False,Tanh,2,64,ReLU,64,2,Adam,RMSprop,1e-08,0,0,0,0
47c47842,133.22157287597656,1713745975,,True,73,2024-04-22_02-32-55,1.8364641666412354,182.32668900489807,4075,Nicolass-Air.technicolor.net,127.0.0.1,182.32668900489807,73,"374_trial_index=1,actor_optimizer=RMSprop,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,16,0.00025,0.001,12,,10,False,False,False,Tanh,2,64,ReLU,64,2,Adam,RMSprop,1e-08,0,0,0,1
697f4a66,110.7640380859375,1713746144,,True,60,2024-04-22_02-35-44,2.215928792953491,200.9155833721161,4292,Nicolass-Air.technicolor.net,127.0.0.1,200.9155833721161,60,"375_trial_index=0,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,16,0.00025,0.0025,8,,10,False,False,False,Tanh,2,128,ReLU,64,2,RMSprop,RMSprop,0.0001,0,0,0,0
fde90fb6,224.24017333984375,1713746189,,True,37,2024-04-22_02-36-29,1.7977452278137207,198.86547183990479,4342,Nicolass-Air.technicolor.net,127.0.0.1,198.86547183990479,37,"376_trial_index=1,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,16,0.00025,0.0025,8,,10,False,False,False,Tanh,2,128,ReLU,64,2,RMSprop,RMSprop,0.0001,0,0,0,1
8c0350fa,-31.02928352355957,1713746345,,True,54,2024-04-22_02-39-05,2.79316782951355,186.08953022956848,4589,Nicolass-Air.technicolor.net,127.0.0.1,186.08953022956848,54,"377_trial_index=0,actor_optimizer=RMSprop,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.00025,0.001,4,,10,False,True,False,Tanh,2,256,ReLU,64,2,RMSprop,RMSprop,1e-08,0,0,0,0
bd916b9a,-67.32225036621094,1713746387,,True,36,2024-04-22_02-39-47,7.811176061630249,183.06843376159668,4639,Nicolass-Air.technicolor.net,127.0.0.1,183.06843376159668,36,"378_trial_index=1,actor_optimizer=RMSprop,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.00025,0.001,4,,10,False,True,False,Tanh,2,256,ReLU,64,2,RMSprop,RMSprop,1e-08,0,0,0,1
e67a0aa9,-311.8833923339844,1713746454,,True,91,2024-04-22_02-40-54,1.9925570487976074,197.56366276741028,4722,Nicolass-Air.technicolor.net,127.0.0.1,197.56366276741028,91,"379_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=256,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.001,0.0025,12,,10,False,True,False,Tanh,4,128,Tanh,256,4,Adam,Adam,1e-08,0,0,0,0
c78405df,-395.95465087890625,1713746556,,True,97,2024-04-22_02-42-36,2.3065972328186035,203.41590309143066,4856,Nicolass-Air.technicolor.net,127.0.0.1,203.41590309143066,97,"380_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=256,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.001,0.0025,12,,10,False,True,False,Tanh,4,128,Tanh,256,4,Adam,Adam,1e-08,0,0,0,1
d46ef4e6,-220.8010711669922,1713746550,,True,91,2024-04-22_02-42-30,3.552685260772705,182.87429523468018,4883,Nicolass-Air.technicolor.net,127.0.0.1,182.87429523468018,91,"381_trial_index=0,actor_optimizer=RMSprop,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,16,0.00025,0.001,12,,10,False,False,False,ReLU,2,128,ReLU,64,2,RMSprop,RMSprop,1e-06,0,0,0,0
499cb40e,7.34393835067749,1713746589,,True,64,2024-04-22_02-43-09,2.609844923019409,184.14240169525146,4943,Nicolass-Air.technicolor.net,127.0.0.1,184.14240169525146,64,"382_trial_index=1,actor_optimizer=RMSprop,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,16,0.00025,0.001,12,,10,False,False,False,ReLU,2,128,ReLU,64,2,RMSprop,RMSprop,1e-06,0,0,0,1
96f2cd25,-140.9285125732422,1713747283,,True,78,2024-04-22_02-54-43,8.212886095046997,833.0915353298187,5003,Nicolass-Air.technicolor.net,127.0.0.1,833.0915353298187,78,"383_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.001,0.00025,12,,10,False,True,False,ReLU,8,512,ReLU,256,2,RMSprop,Adam,0.0001,0,0,0,0
3673e6f3,-128.65826416015625,1713747606,,True,67,2024-04-22_03-00-06,306.1578140258789,1133.1179721355438,5069,Nicolass-Air.technicolor.net,127.0.0.1,1133.1179721355438,67,"384_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.001,0.00025,12,,10,False,True,False,ReLU,8,512,ReLU,256,2,RMSprop,Adam,0.0001,0,0,0,1
7690274c,-85.49092102050781,1713782695,,True,97,2024-04-22_12-44-55,223.2397267818451,36127.15386104584,5236,Nicolass-Air.technicolor.net,127.0.0.1,36127.15386104584,97,"385_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=8,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=8,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,8,0.001,0.0025,12,,300,False,True,False,Tanh,8,64,Tanh,512,8,SGD,Adam,1e-06,0,0,0,0
a1b282cd,-112.6895980834961,1713783495,,True,83,2024-04-22_12-58-15,447.64860105514526,36914.160326480865,5257,Nicolass-Air.technicolor.net,127.0.0.1,36914.160326480865,83,"386_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=8,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=8,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,8,0.001,0.0025,12,,300,False,True,False,Tanh,8,64,Tanh,512,8,SGD,Adam,1e-06,0,0,0,1
7978eea3,-103.70867919921875,1713759676,,True,73,2024-04-22_06-21-16,79.48556113243103,13081.742131471634,5269,Nicolass-Air.technicolor.net,127.0.0.1,13081.742131471634,73,"387_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.00025,0.0025,4,,100,False,True,False,ReLU,2,64,Tanh,512,4,Adam,Adam,0.0001,0,0,0,0
d29d061d,-248.2694854736328,1713759602,,True,57,2024-04-22_06-20-02,109.8478889465332,12992.627944231033,5323,Nicolass-Air.technicolor.net,127.0.0.1,12992.627944231033,57,"388_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.00025,0.0025,4,,100,False,True,False,ReLU,2,64,Tanh,512,4,Adam,Adam,0.0001,0,0,0,1
2ac33d87,-280.5581359863281,1713747610,,True,3,2024-04-22_03-00-10,0.017498254776000977,9.830880165100098,5642,Nicolass-Air.technicolor.net,127.0.0.1,9.830880165100098,3,"389_trial_index=0,actor_optimizer=RMSprop,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,4,0.00025,0.0025,4,,50,False,False,False,Tanh,4,128,ReLU,64,4,Adam,RMSprop,0.0001,0,0,0,0
9acc95ca,-90.61568450927734,1713748666,,True,19,2024-04-22_03-17-46,0.0036041736602783203,1046.08904671669,5669,Nicolass-Air.technicolor.net,127.0.0.1,1046.08904671669,19,"390_trial_index=1,actor_optimizer=RMSprop,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,4,0.00025,0.0025,4,,50,False,False,False,Tanh,4,128,ReLU,64,4,Adam,RMSprop,0.0001,0,0,0,1
88e09af0,-240.1287384033203,1713749030,,True,31,2024-04-22_03-23-50,0.0004699230194091797,1398.5793209075928,5680,Nicolass-Air.technicolor.net,127.0.0.1,1398.5793209075928,31,"391_trial_index=0,actor_optimizer=RMSprop,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.00025,0.0025,4,,10,False,True,False,ReLU,8,512,ReLU,256,4,Adam,RMSprop,0.0001,0,0,0,0
4a287869,-138.24354553222656,1713750243,,True,47,2024-04-22_03-44-03,20.563085079193115,1564.453176498413,5875,Nicolass-Air.technicolor.net,127.0.0.1,1564.453176498413,47,"392_trial_index=1,actor_optimizer=RMSprop,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.00025,0.0025,4,,10,False,True,False,ReLU,8,512,ReLU,256,4,Adam,RMSprop,0.0001,0,0,0,1
eb46939d,-103.72838592529297,1713750011,,True,155,2024-04-22_03-40-11,1.9306819438934326,666.3945887088776,5950,Nicolass-Air.technicolor.net,127.0.0.1,666.3945887088776,155,"393_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,16,0.00025,0.0025,12,,10,False,False,False,Tanh,8,128,ReLU,64,4,RMSprop,Adam,0.0001,0,0,0,0
20cdd656,-131.02572631835938,1713750432,,True,136,2024-04-22_03-47-12,1.9959559440612793,403.2519361972809,6485,Nicolass-Air.technicolor.net,127.0.0.1,403.2519361972809,136,"394_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,16,0.00025,0.0025,12,,10,False,False,False,Tanh,8,128,ReLU,64,4,RMSprop,Adam,0.0001,0,0,0,1
238446e3,-250.88681030273438,1713769684,,True,101,2024-04-22_09-08-04,71.89446902275085,19417.876973628998,6780,Nicolass-Air.technicolor.net,127.0.0.1,19417.876973628998,101,"395_trial_index=0,actor_optimizer=RMSprop,alpha=12,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=256,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.00025,0.00025,12,,300,False,False,False,ReLU,8,64,Tanh,256,4,SGD,RMSprop,0.0001,0,0,0,0
e9953a81,-181.03578186035156,1713769690,,True,165,2024-04-22_09-08-10,34.63205003738403,19237.734118938446,6996,Nicolass-Air.technicolor.net,127.0.0.1,19237.734118938446,165,"396_trial_index=1,actor_optimizer=RMSprop,alpha=12,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=256,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.00025,0.00025,12,,300,False,False,False,ReLU,8,64,Tanh,256,4,SGD,RMSprop,0.0001,0,0,0,1
